25425.0,42515.0,6.0
25425.0,2080.0,6.0
25447.0,3506.0,11.0
25447.0,49782.0,8.0
25447.0,3410.0,7.0
25447.0,6114.0,7.0
25447.0,47312.0,7.0
25447.0,399.0,7.0
25447.0,14123.0,6.0
25447.0,41.0,6.0
25447.0,42515.0,6.0
25447.0,2080.0,6.0
25001.0,3506.0,11.0
25001.0,49782.0,8.0
25001.0,3410.0,7.0
25001.0,6114.0,7.0
25001.0,47312.0,7.0
25001.0,399.0,7.0
25001.0,14123.0,6.0
25001.0,41.0,6.0
25001.0,42515.0,6.0
25001.0,2080.0,6.0
24997.0,3506.0,11.0
24997.0,49782.0,8.0
24997.0,3410.0,7.0
24997.0,6114.0,7.0
24997.0,47312.0,7.0
24997.0,399.0,7.0
24997.0,14123.0,6.0
24997.0,41.0,6.0
24997.0,42515.0,6.0
24997.0,2080.0,6.0
24993.0,3506.0,11.0
24993.0,49782.0,8.0
24993.0,3410.0,7.0
24993.0,6114.0,7.0
24993.0,47312.0,7.0
24993.0,399.0,7.0
24993.0,14123.0,6.0
24993.0,41.0,6.0
24993.0,42515.0,6.0
24993.0,2080.0,6.0
22400.0,3506.0,11.0
22400.0,49782.0,8.0
22400.0,3410.0,7.0
22400.0,6114.0,7.0
22400.0,47312.0,7.0
22400.0,399.0,7.0
22400.0,14123.0,6.0
22400.0,41.0,6.0
22400.0,42515.0,6.0
22400.0,2080.0,6.0
22408.0,3506.0,11.0
22408.0,49782.0,8.0
22408.0,3410.0,7.0
22408.0,6114.0,7.0
22408.0,47312.0,7.0
22408.0,399.0,7.0
22408.0,14123.0,6.0
22408.0,41.0,6.0
22408.0,42515.0,6.0
22408.0,2080.0,6.0
22413.0,3506.0,11.0
22413.0,49782.0,8.0
22413.0,3410.0,7.0
22413.0,6114.0,7.0
22413.0,47312.0,7.0
22413.0,399.0,7.0
22413.0,14123.0,6.0
22413.0,41.0,6.0
22413.0,42515.0,6.0
22413.0,2080.0,6.0
22487.0,3506.0,11.0
22487.0,49782.0,8.0
22487.0,3410.0,7.0
22487.0,6114.0,7.0
22487.0,47312.0,7.0
22487.0,399.0,7.0
22487.0,14123.0,6.0
22487.0,41.0,6.0
22487.0,42515.0,6.0
22487.0,2080.0,6.0
22488.0,3506.0,11.0
22488.0,49782.0,8.0
22488.0,3410.0,7.0
22488.0,6114.0,7.0
22488.0,47312.0,7.0
22488.0,399.0,7.0
22488.0,14123.0,6.0
22488.0,41.0,6.0
22488.0,42515.0,6.0
22488.0,2080.0,6.0
22504.0,3506.0,11.0
22504.0,49782.0,8.0
22504.0,3410.0,7.0
22504.0,6114.0,7.0
22504.0,47312.0,7.0
22504.0,399.0,7.0
22504.0,14123.0,6.0
22504.0,41.0,6.0
22504.0,42515.0,6.0
22504.0,2080.0,6.0
22385.0,3506.0,11.0
22385.0,49782.0,8.0
22385.0,3410.0,7.0
22385.0,6114.0,7.0
22385.0,47312.0,7.0
22385.0,399.0,7.0
22385.0,14123.0,6.0
22385.0,41.0,6.0
22385.0,42515.0,6.0
22385.0,2080.0,6.0
22367.0,3506.0,11.0
22367.0,49782.0,8.0
22367.0,6114.0,7.0
22367.0,3410.0,7.0
22367.0,47312.0,7.0
22367.0,399.0,7.0
22367.0,26918.0,6.0
22367.0,14123.0,6.0
22367.0,2080.0,6.0
22367.0,41.0,6.0
22375.0,3506.0,11.0
22375.0,49782.0,8.0
22375.0,3410.0,7.0
22375.0,6114.0,7.0
22375.0,47312.0,7.0
22375.0,399.0,7.0
22375.0,14123.0,6.0
22375.0,41.0,6.0
22375.0,42515.0,6.0
22375.0,2080.0,6.0
22378.0,3506.0,11.0
22378.0,49782.0,8.0
22378.0,3410.0,7.0
22378.0,6114.0,7.0
22378.0,47312.0,7.0
22378.0,399.0,7.0
22378.0,14123.0,6.0
22378.0,41.0,6.0
22378.0,42515.0,6.0
22378.0,2080.0,6.0
22515.0,3506.0,11.0
22515.0,49782.0,8.0
22515.0,3410.0,7.0
22515.0,6114.0,7.0
22515.0,47312.0,7.0
22515.0,399.0,7.0
22515.0,14123.0,6.0
22515.0,41.0,6.0
22515.0,42515.0,6.0
22515.0,2080.0,6.0
22517.0,3506.0,11.0
22517.0,49782.0,8.0
22517.0,3410.0,7.0
22517.0,6114.0,7.0
22517.0,47312.0,7.0
22517.0,399.0,7.0
22517.0,14123.0,6.0
22517.0,41.0,6.0
22517.0,42515.0,6.0
22517.0,2080.0,6.0
22682.0,3506.0,11.0
22682.0,49782.0,8.0
22682.0,3410.0,7.0
22682.0,6114.0,7.0
22682.0,47312.0,7.0
22682.0,399.0,7.0
22682.0,14123.0,6.0
22682.0,41.0,6.0
22682.0,42515.0,6.0
22682.0,2080.0,6.0
22704.0,3506.0,11.0
22704.0,49782.0,8.0
22704.0,3410.0,7.0
22704.0,6114.0,7.0
22704.0,47312.0,7.0
22704.0,399.0,7.0
22704.0,14123.0,6.0
22704.0,41.0,6.0
22704.0,42515.0,6.0
22704.0,2080.0,6.0
22719.0,3506.0,11.0
22719.0,49782.0,8.0
22719.0,3410.0,7.0
22719.0,6114.0,7.0
22719.0,47312.0,7.0
22719.0,399.0,7.0
22719.0,14123.0,6.0
22719.0,41.0,6.0
22719.0,42515.0,6.0
22719.0,2080.0,6.0
22733.0,3506.0,11.0
22733.0,49782.0,8.0
22733.0,3410.0,7.0
22733.0,6114.0,7.0
22733.0,47312.0,7.0
22733.0,399.0,7.0
22733.0,14123.0,6.0
22733.0,41.0,6.0
22733.0,42515.0,6.0
22733.0,2080.0,6.0
22767.0,3506.0,11.0
22767.0,49782.0,8.0
22767.0,3410.0,7.0
22767.0,6114.0,7.0
22767.0,47312.0,7.0
22767.0,399.0,7.0
22767.0,14123.0,6.0
22767.0,41.0,6.0
22767.0,42515.0,6.0
22767.0,2080.0,6.0
22770.0,3506.0,11.0
22770.0,49782.0,8.0
22770.0,3410.0,7.0
22770.0,6114.0,7.0
22770.0,47312.0,7.0
22770.0,399.0,7.0
22770.0,14123.0,6.0
22770.0,41.0,6.0
22770.0,42515.0,6.0
22770.0,2080.0,6.0
22772.0,3506.0,11.0
22772.0,49782.0,8.0
22772.0,3410.0,7.0
22772.0,6114.0,7.0
22772.0,47312.0,7.0
22772.0,399.0,7.0
22772.0,14123.0,6.0
22772.0,41.0,6.0
22772.0,42515.0,6.0
22772.0,2080.0,6.0
22784.0,3506.0,11.0
22784.0,49782.0,8.0
22784.0,3410.0,7.0
22784.0,6114.0,7.0
22784.0,47312.0,7.0
22784.0,399.0,7.0
22784.0,14123.0,6.0
22784.0,41.0,6.0
22784.0,42515.0,6.0
22784.0,2080.0,6.0
22790.0,3506.0,11.0
22790.0,49782.0,8.0
22790.0,3410.0,7.0
22790.0,6114.0,7.0
22790.0,47312.0,7.0
22790.0,399.0,7.0
22790.0,14123.0,6.0
22790.0,41.0,6.0
22790.0,42515.0,6.0
22790.0,2080.0,6.0
22797.0,3506.0,11.0
22797.0,49782.0,8.0
22797.0,6114.0,7.0
22797.0,3410.0,7.0
22797.0,47312.0,7.0
22797.0,399.0,7.0
22797.0,26918.0,6.0
22797.0,14123.0,6.0
22797.0,2080.0,6.0
22797.0,41.0,6.0
22806.0,3506.0,11.0
22806.0,49782.0,8.0
22806.0,3410.0,7.0
22806.0,6114.0,7.0
22806.0,47312.0,7.0
22806.0,399.0,7.0
22806.0,14123.0,6.0
22806.0,41.0,6.0
22806.0,42515.0,6.0
22806.0,2080.0,6.0
22522.0,3506.0,11.0
22522.0,49782.0,8.0
22522.0,3410.0,7.0
22522.0,6114.0,7.0
22522.0,47312.0,7.0
22522.0,399.0,7.0
22522.0,14123.0,6.0
22522.0,41.0,6.0
22522.0,42515.0,6.0
22522.0,2080.0,6.0
22525.0,3506.0,11.0
22525.0,49782.0,8.0
22525.0,6114.0,7.0
22525.0,3410.0,7.0
22525.0,47312.0,7.0
22525.0,399.0,7.0
22525.0,16347.0,6.0
22525.0,14123.0,6.0
22525.0,2080.0,6.0
22525.0,41.0,6.0
22545.0,3506.0,11.0
22545.0,49782.0,8.0
22545.0,3410.0,7.0
22545.0,6114.0,7.0
22545.0,47312.0,7.0
22545.0,399.0,7.0
22545.0,14123.0,6.0
22545.0,41.0,6.0
22545.0,42515.0,6.0
22545.0,2080.0,6.0
22552.0,3506.0,11.0
22552.0,49782.0,8.0
22552.0,3410.0,7.0
22552.0,6114.0,7.0
22552.0,47312.0,7.0
22552.0,399.0,7.0
22552.0,14123.0,6.0
22552.0,41.0,6.0
22552.0,42515.0,6.0
22552.0,2080.0,6.0
22574.0,3506.0,11.0
22574.0,49782.0,8.0
22574.0,3410.0,7.0
22574.0,6114.0,7.0
22574.0,47312.0,7.0
22574.0,399.0,7.0
22574.0,14123.0,6.0
22574.0,41.0,6.0
22574.0,42515.0,6.0
22574.0,2080.0,6.0
22584.0,3506.0,11.0
22584.0,49782.0,8.0
22584.0,3410.0,7.0
22584.0,6114.0,7.0
22584.0,47312.0,7.0
22584.0,399.0,7.0
22584.0,14123.0,6.0
22584.0,41.0,6.0
22584.0,42515.0,6.0
22584.0,2080.0,6.0
22624.0,3506.0,11.0
22624.0,49782.0,8.0
22624.0,3410.0,7.0
22624.0,6114.0,7.0
22624.0,47312.0,7.0
22624.0,399.0,7.0
22624.0,14123.0,6.0
22624.0,41.0,6.0
22624.0,42515.0,6.0
22624.0,2080.0,6.0
22634.0,3506.0,11.0
22634.0,49782.0,8.0
22634.0,3410.0,7.0
22634.0,6114.0,7.0
22634.0,47312.0,7.0
22634.0,399.0,7.0
22634.0,14123.0,6.0
22634.0,41.0,6.0
22634.0,42515.0,6.0
22634.0,2080.0,6.0
22814.0,3506.0,11.0
22814.0,49782.0,8.0
22814.0,3410.0,7.0
22814.0,6114.0,7.0
22814.0,47312.0,7.0
22814.0,399.0,7.0
22814.0,14123.0,6.0
22814.0,41.0,6.0
22814.0,42515.0,6.0
22814.0,2080.0,6.0
22832.0,3506.0,11.0
22832.0,49782.0,8.0
22832.0,3410.0,7.0
22832.0,6114.0,7.0
22832.0,47312.0,7.0
22832.0,399.0,7.0
22832.0,14123.0,6.0
22832.0,41.0,6.0
22832.0,42515.0,6.0
22832.0,2080.0,6.0
22879.0,3506.0,11.0
22879.0,49782.0,8.0
22879.0,3410.0,7.0
22879.0,6114.0,7.0
22879.0,47312.0,7.0
22879.0,399.0,7.0
22879.0,14123.0,6.0
22879.0,41.0,6.0
22879.0,42515.0,6.0
22879.0,2080.0,6.0
23274.0,3506.0,11.0
23274.0,49782.0,8.0
23274.0,3410.0,7.0
23274.0,6114.0,7.0
23274.0,47312.0,7.0
23274.0,399.0,7.0
23274.0,14123.0,6.0
23274.0,41.0,6.0
23274.0,42515.0,6.0
23274.0,2080.0,6.0
23278.0,3506.0,11.0
23278.0,49782.0,8.0
23278.0,3410.0,7.0
23278.0,6114.0,7.0
23278.0,47312.0,7.0
23278.0,399.0,7.0
23278.0,14123.0,6.0
23278.0,41.0,6.0
23278.0,42515.0,6.0
23278.0,2080.0,6.0
23293.0,3506.0,11.0
23293.0,49782.0,8.0
23293.0,3410.0,7.0
23293.0,6114.0,7.0
23293.0,47312.0,7.0
23293.0,399.0,7.0
23293.0,14123.0,6.0
23293.0,41.0,6.0
23293.0,42515.0,6.0
23293.0,2080.0,6.0
23317.0,3506.0,11.0
23317.0,49782.0,8.0
23317.0,3410.0,7.0
23317.0,6114.0,7.0
23317.0,47312.0,7.0
23317.0,399.0,7.0
23317.0,14123.0,6.0
23317.0,41.0,6.0
23317.0,42515.0,6.0
23317.0,2080.0,6.0
23322.0,3506.0,11.0
23322.0,49782.0,8.0
23322.0,3410.0,7.0
23322.0,6114.0,7.0
23322.0,47312.0,7.0
23322.0,399.0,7.0
23322.0,14123.0,6.0
23322.0,41.0,6.0
23322.0,42515.0,6.0
23322.0,2080.0,6.0
23328.0,3506.0,11.0
23328.0,49782.0,8.0
23328.0,3410.0,7.0
23328.0,6114.0,7.0
23328.0,47312.0,7.0
23328.0,399.0,7.0
23328.0,14123.0,6.0
23328.0,41.0,6.0
23328.0,42515.0,6.0
23328.0,2080.0,6.0
23329.0,3506.0,11.0
23329.0,49782.0,8.0
23329.0,3410.0,7.0
23329.0,6114.0,7.0
23329.0,47312.0,7.0
23329.0,399.0,7.0
23329.0,14123.0,6.0
23329.0,41.0,6.0
23329.0,42515.0,6.0
23329.0,2080.0,6.0
23333.0,3506.0,11.0
23333.0,49782.0,8.0
23333.0,3410.0,7.0
23333.0,6114.0,7.0
23333.0,47312.0,7.0
23333.0,399.0,7.0
23333.0,14123.0,6.0
23333.0,41.0,6.0
23333.0,42515.0,6.0
23333.0,2080.0,6.0
23348.0,3506.0,11.0
23348.0,49782.0,8.0
23348.0,3410.0,7.0
23348.0,6114.0,7.0
23348.0,47312.0,7.0
23348.0,399.0,7.0
23348.0,14123.0,6.0
23348.0,41.0,6.0
23348.0,42515.0,6.0
23348.0,2080.0,6.0
23355.0,3506.0,11.0
23355.0,49782.0,8.0
23355.0,3410.0,7.0
23355.0,6114.0,7.0
23355.0,47312.0,7.0
23355.0,399.0,7.0
23355.0,14123.0,6.0
23355.0,41.0,6.0
23355.0,42515.0,6.0
23355.0,2080.0,6.0
23377.0,3506.0,11.0
23377.0,49782.0,8.0
23377.0,3410.0,7.0
23377.0,6114.0,7.0
23377.0,47312.0,7.0
23377.0,399.0,7.0
23377.0,14123.0,6.0
23377.0,41.0,6.0
23377.0,42515.0,6.0
23377.0,2080.0,6.0
23404.0,3506.0,11.0
23404.0,49782.0,8.0
23404.0,3410.0,7.0
23404.0,6114.0,7.0
23404.0,47312.0,7.0
23404.0,399.0,7.0
23404.0,14123.0,6.0
23404.0,41.0,6.0
23404.0,42515.0,6.0
23404.0,2080.0,6.0
23453.0,3506.0,11.0
23453.0,49782.0,8.0
23453.0,3410.0,7.0
23453.0,6114.0,7.0
23453.0,47312.0,7.0
23453.0,399.0,7.0
23453.0,14123.0,6.0
23453.0,41.0,6.0
23453.0,42515.0,6.0
23453.0,2080.0,6.0
23481.0,3506.0,11.0
23481.0,49782.0,8.0
23481.0,3410.0,7.0
23481.0,6114.0,7.0
23481.0,47312.0,7.0
23481.0,399.0,7.0
23481.0,14123.0,6.0
23481.0,41.0,6.0
23481.0,42515.0,6.0
23481.0,2080.0,6.0
23506.0,3506.0,11.0
23506.0,49782.0,8.0
23506.0,3410.0,7.0
23506.0,6114.0,7.0
23506.0,47312.0,7.0
23506.0,399.0,7.0
23506.0,14123.0,6.0
23506.0,41.0,6.0
23506.0,42515.0,6.0
23506.0,2080.0,6.0
23267.0,3506.0,11.0
23267.0,49782.0,8.0
23267.0,3410.0,7.0
23267.0,6114.0,7.0
23267.0,47312.0,7.0
23267.0,399.0,7.0
23267.0,14123.0,6.0
23267.0,41.0,6.0
23267.0,42515.0,6.0
23267.0,2080.0,6.0
23260.0,3506.0,11.0
23260.0,49782.0,8.0
23260.0,3410.0,7.0
23260.0,6114.0,7.0
23260.0,47312.0,7.0
23260.0,399.0,7.0
23260.0,14123.0,6.0
23260.0,41.0,6.0
23260.0,42515.0,6.0
23260.0,2080.0,6.0
23255.0,3506.0,11.0
23255.0,49782.0,8.0
23255.0,3410.0,7.0
23255.0,6114.0,7.0
23255.0,47312.0,7.0
23255.0,399.0,7.0
23255.0,14123.0,6.0
23255.0,41.0,6.0
23255.0,42515.0,6.0
23255.0,2080.0,6.0
23149.0,3506.0,11.0
23149.0,49782.0,8.0
23149.0,3410.0,7.0
23149.0,6114.0,7.0
23149.0,47312.0,7.0
23149.0,399.0,7.0
23149.0,14123.0,6.0
23149.0,41.0,6.0
23149.0,42515.0,6.0
23149.0,2080.0,6.0
23188.0,3506.0,11.0
23188.0,49782.0,8.0
23188.0,3410.0,7.0
23188.0,6114.0,7.0
23188.0,47312.0,7.0
23188.0,399.0,7.0
23188.0,14123.0,6.0
23188.0,41.0,6.0
23188.0,42515.0,6.0
23188.0,2080.0,6.0
23195.0,3506.0,11.0
23195.0,49782.0,8.0
23195.0,3410.0,7.0
23195.0,6114.0,7.0
23195.0,47312.0,7.0
23195.0,399.0,7.0
23195.0,14123.0,6.0
23195.0,41.0,6.0
23195.0,42515.0,6.0
23195.0,2080.0,6.0
23200.0,3506.0,11.0
23200.0,49782.0,8.0
23200.0,3410.0,7.0
23200.0,6114.0,7.0
23200.0,47312.0,7.0
23200.0,399.0,7.0
23200.0,14123.0,6.0
23200.0,41.0,6.0
23200.0,42515.0,6.0
23200.0,2080.0,6.0
23203.0,3506.0,11.0
23203.0,49782.0,8.0
23203.0,3410.0,7.0
23203.0,6114.0,7.0
23203.0,47312.0,7.0
23203.0,399.0,7.0
23203.0,14123.0,6.0
23203.0,41.0,6.0
23203.0,42515.0,6.0
23203.0,2080.0,6.0
23224.0,3506.0,11.0
23224.0,49782.0,8.0
23224.0,3410.0,7.0
23224.0,6114.0,7.0
23224.0,47312.0,7.0
23224.0,399.0,7.0
23224.0,14123.0,6.0
23224.0,41.0,6.0
23224.0,42515.0,6.0
23224.0,2080.0,6.0
23246.0,3506.0,11.0
23246.0,49782.0,8.0
23246.0,3410.0,7.0
23246.0,6114.0,7.0
23246.0,47312.0,7.0
23246.0,399.0,7.0
23246.0,14123.0,6.0
23246.0,41.0,6.0
23246.0,42515.0,6.0
23246.0,2080.0,6.0
23254.0,3506.0,11.0
23254.0,49782.0,8.0
23254.0,3410.0,7.0
23254.0,6114.0,7.0
23254.0,47312.0,7.0
23254.0,399.0,7.0
23254.0,14123.0,6.0
23254.0,41.0,6.0
23254.0,42515.0,6.0
23254.0,2080.0,6.0
24765.0,3506.0,11.0
24765.0,49782.0,8.0
24765.0,3410.0,7.0
24765.0,6114.0,7.0
24765.0,47312.0,7.0
24765.0,399.0,7.0
24765.0,14123.0,6.0
24765.0,41.0,6.0
24765.0,42515.0,6.0
24765.0,2080.0,6.0
24815.0,3506.0,11.0
24815.0,49782.0,8.0
24815.0,3410.0,7.0
24815.0,6114.0,7.0
24815.0,47312.0,7.0
24815.0,399.0,7.0
24815.0,14123.0,6.0
24815.0,41.0,6.0
24815.0,42515.0,6.0
24815.0,2080.0,6.0
24831.0,3506.0,11.0
24831.0,49782.0,8.0
24831.0,3410.0,7.0
24831.0,6114.0,7.0
24831.0,47312.0,7.0
24831.0,399.0,7.0
24831.0,14123.0,6.0
24831.0,41.0,6.0
24831.0,42515.0,6.0
24831.0,2080.0,6.0
24840.0,3506.0,11.0
24840.0,49782.0,8.0
24840.0,3410.0,7.0
24840.0,6114.0,7.0
24840.0,47312.0,7.0
24840.0,399.0,7.0
24840.0,14123.0,6.0
24840.0,41.0,6.0
24840.0,42515.0,6.0
24840.0,2080.0,6.0
24903.0,3506.0,11.0
24903.0,49782.0,8.0
24903.0,3410.0,7.0
24903.0,6114.0,7.0
24903.0,47312.0,7.0
24903.0,399.0,7.0
24903.0,14123.0,6.0
24903.0,41.0,6.0
24903.0,42515.0,6.0
24903.0,2080.0,6.0
24927.0,3506.0,11.0
24927.0,49782.0,8.0
24927.0,3410.0,7.0
24927.0,6114.0,7.0
24927.0,47312.0,7.0
24927.0,399.0,7.0
24927.0,14123.0,6.0
24927.0,41.0,6.0
24927.0,42515.0,6.0
24927.0,2080.0,6.0
24932.0,3506.0,11.0
24932.0,49782.0,8.0
24932.0,3410.0,7.0
24932.0,6114.0,7.0
24932.0,47312.0,7.0
